scenario_model,scenario_depth,respondent_id,timestamp,weight_accuracy,weight_contiguity,weight_residual,weight_replicon,combo,rank,overall_score,is_eligible,is_near_tie,is_winner,scoring_version,source_data_hash,survey_data_hash,source_data_commit
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,unprocessed-barbell,9,85.2850639364183,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,unprocessed-porechop_abi,10,85.20811172233712,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,seqkit-barbell,11,83.63749274862948,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,chopper-untrimmed,12,83.58040797489498,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,seqkit-dorado,13,72.17323875120812,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,filtlong-dorado,14,59.097819623150286,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,filtlong-untrimmed,15,59.02764588793808,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,filtlong-porechop_abi,16,59.01187263858637,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,12,2026-06-11T23:15:28.808503+00:00,40.0,10.0,10.0,40.0,filtlong-barbell,17,57.92860129579361,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,chopper-porechop_abi,1,99.37488748957611,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,fastplong-all,2,99.28258369952047,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,unprocessed-dorado,3,99.19409868460451,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,seqkit-porechop_abi,4,99.17105299711176,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,chopper-barbell,5,98.81080881696303,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,seqkit-untrimmed,6,95.43242571952622,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,unprocessed-untrimmed,7,95.32104406100872,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,chopper-dorado,8,90.84541232372949,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,unprocessed-barbell,9,90.80304445643034,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,unprocessed-porechop_abi,10,90.75489469045817,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,seqkit-barbell,11,89.00911648695833,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,chopper-untrimmed,12,86.85294301416056,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,seqkit-dorado,13,82.60809687802032,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,filtlong-dorado,14,74.4118567501834,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,filtlong-untrimmed,15,74.39219164292211,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,filtlong-porechop_abi,16,74.38160467338899,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,13,2026-06-15T06:05:51.659902+00:00,25.0,25.0,25.0,25.0,filtlong-barbell,17,73.70419554717633,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,chopper-porechop_abi,1,99.02492349291175,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,fastplong-all,2,98.88092614644316,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,unprocessed-dorado,3,98.74291018245414,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,seqkit-porechop_abi,4,98.70693142265138,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,chopper-barbell,5,98.2995038416887,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,seqkit-untrimmed,6,96.87481872004706,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,unprocessed-untrimmed,7,96.70092534610131,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,chopper-dorado,8,88.38559832885402,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,unprocessed-barbell,9,88.31955740985981,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,unprocessed-porechop_abi,10,88.24450787669106,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,seqkit-barbell,11,86.41768639061884,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,chopper-untrimmed,12,86.15748842911637,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,seqkit-dorado,13,78.20217254372048,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,filtlong-dorado,14,68.11098566704779,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,filtlong-untrimmed,15,68.0519210864178,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,filtlong-porechop_abi,16,68.03626040867374,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,14,2026-06-15T08:06:48.027717+00:00,39.0,17.0,13.0,31.0,filtlong-barbell,17,66.97992989515683,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,chopper-porechop_abi,1,98.74995499583045,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,fastplong-all,2,98.56534117211588,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,unprocessed-dorado,3,98.38840870461102,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,seqkit-porechop_abi,4,98.34226735269087,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,chopper-barbell,5,97.90278506524675,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,seqkit-untrimmed,6,95.48066259550279,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,unprocessed-untrimmed,7,95.25764839363427,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,chopper-dorado,8,91.69098544231232,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,unprocessed-barbell,9,91.60634598770035,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,unprocessed-porechop_abi,10,91.51016300438842,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,seqkit-barbell,11,89.64877479991154,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,chopper-untrimmed,12,88.32169002617704,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,seqkit-dorado,13,85.21657208454145,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,filtlong-dorado,14,78.87551193084259,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,filtlong-untrimmed,15,78.78456896486115,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,filtlong-porechop_abi,16,78.76494956166329,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,15,2026-06-15T11:37:41.040801+00:00,50.0,10.0,20.0,20.0,filtlong-barbell,17,77.41090898810131,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,chopper-porechop_abi,1,99.74993249374566,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,fastplong-all,2,99.71301175817382,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,unprocessed-dorado,3,99.67761305691656,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,seqkit-porechop_abi,4,99.66840102903629,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,chopper-barbell,5,99.48917759787012,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,seqkit-untrimmed,6,95.86522466248496,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,unprocessed-untrimmed,7,95.82070335968216,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,chopper-dorado,8,83.00481149680179,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,unprocessed-barbell,9,82.98785231488385,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,100x,16,2026-06-15T12:29:17.686442+00:00,10.0,15.0,25.0,50.0,unprocessed-porechop_abi,10,82.96857783991592,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
